NAME	786-0	BT-549	CCRF-CEM	COLO 205	EKVX	HCC-2998	HCT-15	HOP-62	HOP-92	HS 578T	HT29	K-562	KM12	M14	MDA-MB-231/ATCC	MDA-MB-435	NCI-H23	NCI-H322M	NCI-H522	OVCAR-3	OVCAR-5	OVCAR-8	PC-3	RXF-393	SF-268	SF-295	SK-MEL-2	SN12C	SNB-19	SNB-75	SW-620	T-47D	U251	A498	A549/ATCC	ACHN	CAKI-1	HCT-116	LOX IMVI	MALME-3M	MCF7	MOLT-4	NCI-H460	OVCAR-4	SF-539	SK-MEL-5	SR	UACC-257	UACC-62	UO-31
KANK3	66.47	58.59	100.28	59	151.66	46.58	85	105.95	69.76	110.38	104.69	37.15	154.12	80.71	78.52	33.43	79.71	56.03	56.77	34.8	55.03	91.79	57.77	99.81	103.85	66.03	54.4	45.51	41.97	43.9	100.76	77.22	47.15	92.16	92.14	147.77	54.71	78.02	115.4	89.29	105.42	132.04	96.39	48.12	97.64	47.25	108.95	23.58	24.81	109.5
EG631624	14.44	14.24	15.87	24.39	28.59	9.57	14.98	38.6	9.17	7.94	7.97	13.85	15.6	34.2	11.94	27.23	16.16	7.45	5.59	8.68	19.59	9.04	13.57	5.6	13.16	6.67	21.31	13.83	10.5	24.13	22.65	12.58	6.18	31.73	10.88	11.8	20.96	13.99	5.01	15.54	8.03	25.43	24.67	5.83	11.58	17.52	8.56	11.97	51.62	19.46
SLC6A15	172.88	93.56	81.36	8.14	95.29	6.08	11.73	197.02	44.86	234.23	4.23	162.4	7.47	102.12	135.54	57.78	251.81	241.85	127.66	502.91	14.42	144.01	172.66	156.84	4.27	67.87	381.87	156.37	69.48	50.11	4.53	173.64	135.44	208.44	116.94	136.4	138.31	13.5	114.1	82.98	117.75	99.29	171.78	9.11	5.26	95.34	14.83	46.4	115.22	163.5
TMEM209	49.42	59.53	59.93	40.91	42.33	49.33	50.22	28.45	56.56	26.86	59.81	90.41	73.86	78	25.85	74.93	39.9	18.36	63.71	47.77	35.09	11.88	98.67	35.42	53.69	49.46	57.44	30.31	32.39	28.07	82.07	31.22	31.16	74.58	36.89	61.66	38.37	51.42	52.34	45.58	96.36	119.9	52.94	82.71	31.04	65.15	49.87	16.83	64.12	45.95
PRDX6	516.13	168.65	173.38	213.33	228.45	185.16	239.04	168.16	197.8	476.38	151.77	207.53	251.42	154.56	198.85	294.19	187.53	365.03	192	226.96	241.18	264	239.32	807.2	270.54	196.53	236.74	204.27	268.1	295.79	254.95	237.84	224.18	852.22	341.61	194.32	222.38	283.37	196.22	245.88	159.09	239.4	244.37	247.72	233.62	281.81	206.19	299.3	284.34	207.23
PDZD4	11.46	28.63	15.01	19.67	28.08	24.17	14.28	21.81	18.74	11.57	21.56	17.22	25.06	16.87	36.77	15.66	18.02	54.08	16.55	20.32	29.18	26.78	14.72	19.35	15.57	10.92	9.47	15.52	16.13	10.77	21.58	26.99	19.48	16.34	41.95	42.46	19.53	24.93	32.24	18.04	13.55	21.02	14.82	19.23	12.98	26.51	14.25	33.2	26.04	36.67
TCL1	207.87	21.45	1.72	668	294.72	782.88	577.4	108.29	2.99	3.56	914.46	135	483.92	107.3	145.94	13.8	197.94	917.67	317.4	621.22	679.45	169.78	2.05	114.54	4.49	14.91	246.09	4.08	2.4	8.71	369.48	265.47	2.75	198.45	99.29	144.49	18.64	546.64	2.39	18.31	288.97	5.45	3.57	416.91	8.87	2.7	5.05	28.48	5.21	156.87
ZIC5	116.2	102.61	158.34	152.71	139.27	180	210.46	124.28	128.61	87.39	155.59	128.1	193.02	108.84	111.95	186.6	126.82	148.22	183.8	199.8	203.46	143.52	167	132.63	155.87	219.34	128.53	116.88	169.8	129.72	148.11	155.93	162.26	134.71	173.08	162.31	152.91	137.64	144.12	82.71	232.48	190.23	160.38	217.89	182.1	143.05	170.26	153.69	134.53	153.3
TMEM40	402.31	430.23	428.52	502.49	370.26	536.73	440.91	276.68	284.17	259.05	355.77	383.51	468.19	332.89	269.91	595.59	240.53	116.37	546.44	429.89	429.21	444.08	388.93	276.43	197.64	211.92	237.44	318.76	217.37	137.69	489.46	391.19	148.19	288.22	290.77	551.84	522.51	552.58	499.87	283.13	473.88	368.51	532.05	320.59	181.33	557.4	326.94	264.29	289.71	273.6
2410007B07RIK	44.33	46.22	161.25	76.07	46.74	46.45	39.81	35.49	36.09	17.02	19.97	64.04	83.28	34.79	157.9	74.08	59.6	52.61	60.36	64.87	24.86	49.12	18.33	29.04	42.28	32.05	70.61	51.94	41.59	52.99	49.9	47.93	30.86	18.62	64.57	54.66	32.66	74.11	63.85	58.78	88.79	187.32	67.57	42.8	34.16	39.97	72.3	20.84	9.99	38.25
2410137M14RIK	18.04	6.34	19.86	4.2	3.75	12.43	5.19	12.98	13.54	4.13	3.16	6.71	12.06	7.55	4.77	11.57	8.43	15.39	5.76	19.93	5.24	11.07	5.57	7.3	8.57	8.81	3.64	14.15	7.82	6.18	3.14	6.02	7.9	8.46	5.25	8.29	8.01	7.6	8.76	7.92	8.31	27.16	3.46	9	8.65	4.37	16.54	10.8	7.5	8.69
PCYT1B	40.21	23.19	11.21	19.03	15.95	16.16	19.89	24.41	16.74	23.43	21.83	25.41	15.33	19.21	20.5	17.2	15.5	25.68	15.65	16.79	22.43	11.58	11.63	22.28	12.66	20.75	16.88	23.84	13.61	17.46	9.9	9.79	17.02	19.21	25.25	17.75	21.03	17.71	21.78	15.88	28.45	25.52	18.74	24.48	17.04	33.54	24.47	17.13	17.2	26.22
4930434E21RIK	10.49	7.92	25.66	43.96	6.82	62.6	39.41	9.69	6.66	10.1	54.82	9.02	38.16	8.45	11.25	14.51	16.64	45.25	8.79	25.47	20.96	15.3	8.43	11.77	9.83	7.2	8.99	24.81	7.91	8.73	6.61	66.62	8.32	14.81	9.74	8.35	9.55	41.49	10.15	11.69	33.75	10.37	13.13	61.79	18.66	10.78	9.53	9.1	12.89	9.06
SULT6B1	3.5	13.06	9.52	15	19.45	17.08	5.7	15.55	5.2	17.93	6.1	15.25	5.05	7.1	13.48	14.39	27.09	8.74	53.72	25.17	4.39	5.81	9.1	16.35	30.63	10.21	14.02	16.02	13.44	10.03	12.2	13.01	12.55	17.49	11.78	19.18	15.98	10.82	6.52	17.01	15.01	32.05	9.47	11.84	5.26	14.24	10.59	16.84	15.06	15.01
SFRP1	23.61	24.83	31.03	10.39	504.54	25	16.99	45.02	17.37	22.28	22.09	27.42	15.35	14.82	30.67	20.83	26.68	18.39	5.75	14.87	20.6	21.96	6.81	8.15	29.45	13.33	11.72	20.07	28.17	18.55	16.32	10.3	16.44	25.44	21.48	17.19	21.03	16.01	11.82	24.16	22.51	23.38	16.99	21.75	17.47	37.19	21.25	27.66	19.22	31.57
INSM1	91.14	55.03	54.3	37.01	28.23	33.59	37.36	30.79	62.49	80.46	40.23	78.85	43.6	41.38	26.21	72.6	37.5	32.19	47.96	67.58	74.22	54.44	36.52	71	62.05	42.62	28.23	69.43	67.7	50.6	41.15	49.84	26.57	38.17	49.22	60.18	45.24	45.98	34.43	45.21	70.3	81.39	56.85	67.36	51.25	46.13	46.55	63.73	35.6	30.14
A930038C07RIK	184.63	297.14	197.38	192.29	153.31	286.84	167.18	91.73	172.1	243.23	290.99	194.13	234	212.55	187.27	182.49	185.46	196.88	146.8	240.44	139.63	189.2	161	186.93	173.09	325.67	171.96	207.19	314.99	461.52	125.04	284.58	260.01	331.79	197.73	241.74	123.72	158.78	185.39	262.79	173.97	210.01	120.87	175.09	482.14	313.65	130.69	274.59	329.65	121.03
SLC23A1	8.99	52.41	28.99	12.4	44.61	17.06	51.06	42.75	23.69	44.2	30.42	42.82	41.01	44.23	36.35	40.19	31.5	43.92	66.88	31.03	25.5	15.36	62.18	6.18	30.72	43.53	35.58	42.48	34.93	28.95	19.8	24.57	27.27	65.62	49.56	11.97	36.73	19.93	54.9	35.35	30.23	27.21	17.56	32.56	22.14	30.22	12.52	40.43	23.46	14.46
AASS	712.56	376.89	911.94	606.57	450.93	429.46	418.05	438.93	714.62	268.85	576.41	771.74	349.71	730.57	419.42	650.82	906.71	637.68	579.98	510.51	386.81	516.6	652.01	466.72	333.08	475.72	602.13	302.65	484.88	490.66	345.32	277.5	388.23	876.43	410.47	456.85	389.55	542.15	373.41	777.57	963.71	1333.19	478.83	1364.23	290.75	768.73	702.88	401.31	480.41	601.09
FBP1	394.48	329.16	256.56	219.31	140.84	253.74	302.22	206.22	264.71	360.84	397.02	167.8	133.31	174.45	367.01	175.78	217.76	210.15	239.55	132.07	226.95	186.82	256.43	142.69	404.14	198.94	89.57	191.51	233.38	279.06	320.13	163.95	261.24	204.52	159.83	102.88	246.23	195.38	233.54	111.59	275.61	241.21	260.48	154.8	180.53	117.89	333.1	71.82	88.49	122.88
1700042O10RIK	5.39	10.6	10.42	8.17	5.64	14.59	9.2	18.68	8.92	19.65	5.17	8.03	6.58	6.78	4.98	12.42	7.18	10.84	8.2	10.94	7.81	7.2	9.15	9.69	11.4	3.66	9.31	20.18	28.7	6.77	4.94	6.21	10.33	25.76	7.71	5.73	6.69	4.68	7.65	10.63	6.32	8.69	10.07	10.61	15.19	6.25	10.26	11.68	11.77	10.53
ACSS1	1520.73	1240.82	488.8	585.96	1023.81	873.87	700	602.43	1425.48	946.33	1169.27	787.12	595.82	855.03	1713.31	769.74	852.47	962.7	881.18	858.13	560.75	1402.79	1725.33	1222.42	1134.46	952.46	1270.57	1080.36	1056.3	1349.87	586.66	897.31	1635.94	1172.95	771.37	1077.67	1152.36	794.93	994.76	539.89	728	315.09	549.69	919.15	1012.89	773.94	863.1	949.64	1052.33	797.98
INHBB	21.16	16.45	37.77	15.52	16.62	21.49	26.1	14.71	22.55	43.3	26.51	29.18	20.72	26	26.72	22.8	22.93	34.7	18.98	150.31	22.68	26.07	15.12	199.08	124.67	29.74	38.5	35.74	22.52	73.17	12.68	11.1	11.56	25.2	12.05	94.19	10.61	19.54	29.63	27.66	32.14	38.53	15.46	69.38	52.07	47.33	28.84	20.41	15.74	134.83
SEMA3E	71.06	1346.07	38.39	29.65	32.43	127.21	28.59	128.14	156.97	30.49	1978.47	28.31	20.14	89.76	154.3	46.8	35.17	285.37	18.93	45.51	127.56	41.38	129.01	113.66	53.87	49.92	57.32	229.96	66.42	107.31	23.09	452.02	82.28	64.08	48.61	81.49	71.13	46.7	1181.64	37.73	33.64	50.86	57.88	45.35	18.99	41.73	23.54	59.11	119.13	40.69
ALDH3A1	13.16	2.49	4.86	5.9	4.81	4.7	1.58	3.11	2.13	6.2	4.68	6.68	7.11	5	9.12	3.25	7.25	15.25	4.1	4.45	4.68	5.11	4.96	3.94	6.09	5.11	3.26	8.23	24.17	6.39	4.65	5.83	6.17	8.83	4.21	11.88	4.57	3.46	5.33	7.55	2.79	5.89	6.49	13.96	5.11	12.66	15.54	8.33	24.94	5.39
D16ERTD778E	107	83.71	101.91	136.41	93.55	188.19	514.47	112.46	87.92	93.88	160.67	236.61	125.8	91.68	88.9	100.36	108.89	153.75	93.95	184.73	143.53	108.9	103.86	99.68	110.91	106.59	99.11	100.9	122.61	107.98	181.17	133.5	99.07	120.99	109.68	99.41	83.25	145.37	83.49	111.32	164.66	85.19	122.42	201.68	100.37	133.2	115.02	120.51	122.63	100.83
ACCSL	61.64	43.11	41.77	95.16	43.4	35.72	82.83	52.21	16.05	15.58	97.6	20.76	56.01	65.24	26.94	65.92	117.96	74.99	82.4	76.49	43.25	93.92	7.3	17.89	15.85	36.02	15.64	35.21	30.46	32.95	43.69	99.18	39.7	28.68	40.11	43.76	39.8	78.78	11.73	84.56	56.67	55.35	21.56	80.85	64.34	8.73	55.72	23.04	52.29	46.01
AI480624	70.83	51.83	314.05	58.5	89.36	108.91	52.66	42.79	121.72	45.06	52.58	122.38	146.96	47.97	50.92	127.48	28.69	31.83	68.66	64.5	16.78	33.96	247.77	143.97	14.58	28.65	124.24	42.05	19.09	62.54	42.25	126.46	30.43	120.4	53.69	38.24	46.91	39.3	39.18	58.45	93.09	249.45	50.58	162.66	41.26	76.94	719.36	158.3	124.71	29.89
NAPB	343.45	407.51	417.91	210.21	210.61	175.31	304.8	276.21	407.02	162.67	186.55	299.16	222.14	220.17	342.78	362.82	204.56	209.22	208.42	427.02	212.67	351.05	311.55	177.87	265.86	391.92	281.79	237.45	291.02	470.23	199.55	436	372.7	472.3	263	264.92	288.13	160.97	292.64	252.94	203.53	471.44	205.44	292.52	449.19	231.07	537.8	233.01	322.49	275.67
NCAM1	20.88	3.27	8.43	8.64	7.69	11.54	12.47	10.95	20.6	8.31	4.1	10.42	8.45	19.01	19.98	25.85	9.89	9.81	2.77	13.14	14.74	10.76	4.7	13.03	2.71	6.89	10.14	13.21	16.55	7.34	3.11	9.09	1.92	7.24	7.57	11.39	3.54	14.53	21.68	17.91	15.23	22.54	14.71	7.15	10.75	15.6	18.32	18.38	7.88	13.4
SLCO4C1	209.95	771.16	674.41	638.42	392.1	421.74	507.58	637.86	579.31	214.29	734.43	679.87	1224.19	904.89	591.71	1393.53	538.76	302.96	709.37	616.61	380.26	366.82	634.06	364.44	699.89	619.64	1253.54	585.63	516.44	424.98	895.41	227.16	397.73	433.05	773.78	513.85	517.82	777.58	473.98	652.61	788.67	649.23	803.86	915.26	360.34	529.87	355.14	435.64	1377.18	358.38
CBR3	60.64	71	129.08	103.59	62.4	119.14	180.58	250.46	337.93	61.86	115.64	416.61	171.76	294.95	47	150.12	141.28	57.33	152.89	87.47	119.25	114.15	80.96	61.89	121.02	68.37	246.51	90.49	53.78	77.92	121.81	172.48	47.57	71.63	99.84	118.55	102.03	139.4	180.45	93.29	192.54	109.03	177.44	123.27	62.93	149.62	161.4	210.33	127.02	130.83
LGALS9	18.85	30.43	18.78	335.77	181.12	54.73	471.47	282.01	254.33	67.89	119.19	171.78	98.24	141.67	290.71	122.18	15.55	90.48	102.47	34.81	69.07	428.51	21.77	51.9	112.99	285.46	301.7	188.45	56.63	363.68	146.34	27.13	53.49	36.36	56.63	152.93	88.59	295.14	158.94	144.55	88.58	20.23	118.9	88.56	175.74	38.57	12.6	119.09	60.77	120.11
STYXL1	196.2	242.28	233.15	229.69	127.05	166.65	100.72	132.71	212.45	179.64	121.34	299.68	116.8	207.26	250.01	405.99	214.97	74.67	177.33	133.41	84.04	217.91	200.23	233.78	243.34	164.23	229.29	139.42	237.53	221.99	197.39	99.86	194.69	217.8	200.01	156.81	244.98	123.46	311.45	114.7	205.91	246.34	242.09	210.91	217.09	181.77	134.71	192.64	189.3	138.55
RPRD1A	255.78	188.26	1040.66	216.67	209.17	301.31	655.78	359.18	188.53	219.8	138.92	527.98	423.18	263.13	523.02	199.87	368.16	285.18	484.1	146.36	231.31	282.97	58.65	192.55	449.36	406.96	214.75	227.72	616.28	406.77	291.15	275.92	238.49	107.48	528.59	226.9	201.14	206.38	308.89	294.17	290.78	643.96	368.73	166.78	338.52	118.01	380.49	142.44	100.05	186.89
CD80	43.65	197.45	16.92	63.42	52.34	261.37	16.51	20.88	59.12	57.7	285.99	170.43	98.02	90.73	46.07	67.49	52.56	19.08	51.33	21.29	120.46	25.73	216.23	135.53	24.87	16.87	33.84	65.97	17.72	18.82	66.82	18.29	50.86	75.79	26.05	23.43	31.34	41.6	40.33	28.15	13.53	53.63	39.08	28.44	11.43	114.03	26.1	54.62	19.04	41.03
EG329217	93.46	77.49	64.15	88.08	82.54	105	80.13	93.97	84.2	82.55	91.2	84.65	146.32	243.62	133.08	170.54	73.68	117.88	65.51	150.71	120.53	79.6	97.75	93.07	98.76	84.38	117.83	66.02	266.66	99.68	122.63	62.98	130.1	88.58	71.85	70.38	99.17	94.2	76.2	179.77	114.38	65.99	119.35	103.67	67.96	235.45	73.16	187.17	210.26	89.36
EFHD1	46.86	30.31	9.09	23.72	9.64	17.79	40.85	39.17	41.96	75.81	9.04	7.98	26.51	28.5	47.83	42.81	9.79	7.21	13.93	25.8	24.36	40.32	25.36	55.34	74.99	25.46	56.61	56.1	78.16	19.03	3.76	13.19	21.95	29.14	6.86	13.49	27.99	28.09	29.97	15.75	29.39	12.94	18.12	43	23.96	11.84	42.39	47.91	19.39	60.95
MTAP1B	20.15	15.87	18.96	27.73	13.37	9.83	9.06	12.61	14.9	34.33	29.86	13.4	23.13	33.06	28.04	30.13	29.28	39.94	10.59	34.7	17.6	27.7	19.48	17.67	23.74	19.05	32.71	28.3	37.97	31.26	15.35	25.8	29.57	44.65	19.74	20.91	21.01	15.1	23.8	24.79	17.35	13.44	23.9	35.78	19.56	20.94	9.28	28.74	22.92	11.83
CD151	36.53	32.95	43.23	36.02	23.56	38.43	40.43	61.14	35.06	39.93	34.13	52.35	39.18	36.63	40.39	41.96	40.51	22.41	36.48	37.54	39.01	44.64	34.58	39.49	58.31	27.93	45.8	63.05	38.68	46.01	33.36	43.87	33.64	50.06	38.72	48.64	37.28	41.28	34.2	48.19	39.24	47.16	48.47	52.13	40.73	93	68.18	51.71	54.48	46.43
DLL1	37.82	41.58	116.01	32.58	57.73	50.64	63.69	35.68	37.07	57.86	78.42	55.87	74.42	40.64	45.23	42.52	66.17	82.63	74.42	209.73	54.6	50.98	57.85	21.38	85.53	30.47	27.85	46.9	36.26	29.33	112.45	70	45.46	19.96	60.28	22.82	45.41	68.48	99.86	20.05	105.26	92.46	35.67	38.32	29.11	15.07	44.89	30.04	22.22	42.68
VEGFC	41.41	101.48	25.19	642.83	157.32	301.68	169.14	122.35	184.4	137.82	158.84	18.85	948.29	1167.4	204.91	1038.11	31.09	314.39	94.59	145.8	202.27	10	131.89	33.07	188.41	92.44	718.38	77.13	1309.66	389.6	106.99	46.86	1916.29	108.39	8.58	63.42	159.95	558.24	12.12	778.63	39.4	42.41	234.14	396.17	111.72	398.6	11.76	437.11	419.78	135.36
LAPTM5	504.18	192.83	108.39	287.43	461.18	327.64	286.42	278.66	296.66	296.72	307.64	254.95	210.03	947.3	302.62	370.62	177.44	711.33	147.56	407.22	428.4	268.9	8.25	491	337.53	290.18	383.87	387.4	324.48	289.11	296.31	61.95	508.28	277.98	421.59	279.32	202.15	204.78	294.34	779.62	252.68	59.66	335.6	163.67	629.99	45.78	322.67	894.54	603.58	251.65
LPAR4	48.34	24.04	36.47	16.36	28.93	34.12	37.1	45.74	51.3	28.86	22.74	24.67	28.67	39.04	18.49	53.25	43.6	30.19	40.71	47.67	44.74	24.44	44.48	40.18	26.31	29.18	48.8	56.39	56.68	29.8	39.95	58.37	34.25	34.79	14.62	40.36	29.49	23.38	16.85	40.82	35.03	35.61	175.18	17.06	38.19	40.96	114.08	49.11	27.16	39.07
PTN	229.39	148.78	159.18	211.06	198.2	208.47	174.49	288.03	272.78	195.23	216.45	147.14	134.18	377.28	212.48	289.33	220.15	208.59	330.37	121.36	111.23	185.22	13.58	128.72	228.24	389.03	404.87	137.64	295.68	280.3	147.22	284.91	130.94	167.31	195.72	225.53	160.73	178.94	260.01	318.64	241.24	185.87	150.18	191.61	248.68	311.74	167.95	394.78	437.09	195.16
ZFP819	202.19	170.1	147.2	143.11	172.56	155.97	169.16	228.2	155.95	168.58	193.07	154.12	144.11	152.94	178.63	183.24	135.55	167.9	157.23	245.02	162.56	177.45	160.3	206.71	194.71	138.99	182.29	166.85	199.37	202.42	172.25	171.14	122.57	149.85	173.96	188.03	170.77	170.48	158.34	219.36	233.43	142.79	152.33	226.41	156.79	247.65	138.56	215.14	180.58	172.47
TGFBI	22.15	18.86	26.11	14.76	21.4	47.56	30.23	41.11	22.43	33.97	16.3	46.12	15.46	37.24	26.6	21.8	36.8	15.18	22.4	29.62	22.23	27.56	27.03	13.43	30.67	18.28	46.94	15.3	28.83	19.62	27	19.61	22.73	10.1	16.54	15.21	23	22.13	21.03	29.15	43.07	30.54	14.16	25.33	9.99	40.44	23.74	24.24	20.21	18.9
GPX2	83.04	44.07	19.48	49.41	49.72	53.54	36.18	26.82	50.5	39.72	40.4	24.75	46.79	34.36	35.88	41.74	26.46	74.06	38.38	63.33	27.33	27.36	32.89	87.62	41.32	41.73	45.32	102.35	76.92	126.79	38.66	42.9	61.64	47.49	30.93	45.94	74.66	26.48	31.55	40.92	23.93	54.96	48.15	52.46	33.8	57.79	37.7	73.72	74.63	45.84
MYB	78.84	142.91	234.09	404.42	349.9	276.76	253.88	113.27	200.95	68.73	96.14	239.97	354	223.53	216.5	153.99	159.3	95.97	201.11	122.7	81.24	170.46	72.31	33.31	187.65	142.8	190.27	79.5	110.63	172.8	95.58	165.48	71.53	103.48	358.7	194.96	140.14	309.19	154.9	317.74	235.13	281.72	219.65	139.11	138.58	68.88	15.75	212.24	52.99	118.93
DPYS	245.9	179.86	85.09	296.93	101.02	439.17	106.61	190.88	147.49	209.95	635.1	105.9	225.63	142.51	87.16	131.5	213.58	160.53	174.22	239.29	266.83	340.99	514.95	222.55	132.32	240.48	139.62	142.84	138.71	324.07	217.7	108.83	175.91	185.08	165.19	120.59	239.27	233.61	132.67	123.63	109.03	109.41	148.48	140.46	226.12	141.96	90.55	167.18	188.65	169.16
DPYSL3	111.4	171.22	364.37	254.83	68.15	154.38	206.08	131.61	143.42	69.26	249.31	337.12	190.08	136.16	148.63	82.14	198.72	72.91	260.36	107.56	252.8	86.04	287.85	161.5	146.43	173.84	229.57	91.66	152.73	129.03	371.02	68.62	155.92	118.77	208.06	118.96	152.91	124.13	188.06	142.02	516.84	375.12	216.04	113.54	153.66	90.19	193.95	94.7	91.92	111.3
CRISP1	291.77	356.65	176.51	200.74	174.53	267.8	177.76	215.17	265.48	223.68	319.5	189.36	200.04	290.26	241.87	221.04	194.74	222.32	199.48	260.26	313.34	229.2	232.39	400.49	268.35	248.73	288.93	302.41	377.07	230.18	185.37	219.89	254.5	336.99	178.84	366.5	355.11	183.56	391	432.44	229.23	242.27	227.32	208.67	395.38	373.33	274.72	370.69	305.27	378.68
BHMT	81.8	149.84	164.41	157.08	307.37	156.12	230.81	135.96	117.24	161.47	211.65	143.64	219.36	165.34	208.73	150.91	237.85	212.2	215.39	168.63	199.41	135.04	287.72	237.32	265.99	135.17	165.11	235.77	133.47	170.04	163.18	118.99	152.18	121.52	143.99	167.29	214.33	177.07	185.07	196.53	196.32	173.72	104.38	234.57	255.85	287.51	185.49	257.06	161.31	125.75
GSTA3	13208.57	6746.11	7355.42	8913.95	5760.11	5643.59	6541.24	7493.32	5347.93	5960.92	6527.18	7430.24	7731.37	6133.06	4850.5	6284.19	6771.02	4142.82	5079.07	6001.28	11246.3	10805.39	8095.06	7931.04	5070.83	5428.84	4745.69	4283.44	3006.32	2364.59	7191.86	9838.12	4926.49	7624.13	6924.95	8324.42	10345.06	6806.27	5618.05	4322.64	15398.74	10492.78	7942.2	5246.85	2281.52	7278.45	9914.39	9407.55	8440.69	10271.05
TTN	12.14	5.92	4.72	4.45	6.99	5.9	7.53	3.68	5.23	4.72	6.32	4.38	4.56	6.49	7.89	5.89	4.54	7.12	5.16	9.33	7.52	6.36	6.91	8.2	6.5	3.65	5.62	9.67	13.79	6.08	6.2	7.81	6.95	9.27	8.27	5.64	6.74	3.29	5.52	8.61	8.35	16.92	10.83	11.92	5.89	7.59	8.33	8.35	7.25	6.9
LEF1	503.52	438.28	983.02	1411.55	1081.88	1439.76	1034.34	422.27	719.64	294.69	1041.84	1410.96	1643.71	1369.56	527.3	1509.11	700.12	999.04	1094.61	688.35	753.28	591.28	732.98	535.89	518.32	764.13	761.4	403.96	659.57	405.62	999.95	656.92	858	715.18	1390.05	505.2	821.67	1083.43	758.65	1110.07	673.85	829.61	1266.77	872.65	485.82	1299.51	884.53	815.73	868.15	609.79
1700108F19RIK	2580.38	2150.83	2118.63	4196.97	4234.5	2817.68	2530.24	2151.74	1620.59	2071.81	3701.44	3464.12	3190.88	3347.48	2583.59	3241.1	3107.38	2954.42	1032.8	2556.14	2506.33	2217.2	2351.89	3511.93	3333.64	3182.94	1729.62	1977.4	3952.95	2238.78	2561.81	2583.56	4503.89	2403.68	2237.58	1441.92	2480.37	4076.78	2358.02	2433.64	1564.12	1376.74	3521.26	2181.86	4376.16	4556.59	1624.98	3542.07	4360.42	2007.19
GAP43	6.56	27.17	277.78	16.91	48.44	3.2	3.85	47.71	8.32	77.65	2.19	3.46	8.47	3.36	19.28	4.65	65.63	5.09	6.49	4.56	5.35	22.22	4.54	81.64	20.57	30.33	12.02	13.35	17.32	8.99	34.66	3.32	18.08	11	2.66	7.74	5.38	3.53	4.82	7.9	8.66	31.78	3.96	10.66	57.98	18.93	38.28	3.24	5.25	48.03
TRPS1	24.51	41.36	30.37	17.43	32.15	20.49	32.52	31.15	39.59	35.2	76.86	45.5	39.51	44.76	77.32	36.14	34.9	41.88	53.33	88.85	63.2	59.09	17.76	48.98	50.94	31.38	53.13	68.35	68.79	87.53	27.55	33.93	66.82	63.57	43.3	25.21	25.51	28.47	52.75	50.11	25.84	74.68	62.98	97.28	49.64	28.1	47.33	60.38	52.35	49.2
TRIM2	13.26	14.62	10.71	10.18	12.91	11.06	10.22	15.39	7.36	9.59	7.62	5.79	10.33	42.26	6.58	30.82	18.54	12.76	6.44	8.69	11.02	9.87	9.84	20.39	15.56	9.07	55.47	22.39	7.04	12.44	6.72	11.36	14.24	9.2	12.38	13.24	7.07	11.87	9.11	26.18	9.07	10.33	11.82	12.15	21.41	16.99	21.14	16.26	43.7	22.6
EPHA4	601.32	108.13	3.02	5.3	77.82	4.03	4.99	67.44	1.45	106.39	3.72	10.27	1.3	43.62	44.99	2.11	6.08	4.06	10	46.76	66.63	6.23	20.1	100.94	51.86	25.28	75.05	30.15	17.24	40.55	33.99	5.1	20.87	125.04	185.19	549.61	284.89	1.87	5.62	10.82	10.13	5.67	6.43	83.6	98.29	13.06	2.15	2.82	19.69	337.78
SYT4	24.92	34.44	27.8	29.12	34.98	26.23	18.87	22.28	32.5	24.69	20.13	24.61	18.1	24.17	50.77	29.37	39.86	34.38	24.59	31.48	20.36	50.5	17.05	28.87	22.73	16.45	17.72	42.75	41.19	38.6	30.23	20.15	34.66	50.3	26.45	23.3	30.67	23.04	29.9	31.17	32.7	12.39	38.2	47.23	35.92	17.61	51.1	41.07	35.01	25.23
8430420F16RIK	60.2	79.18	44.24	34.47	89.66	67.37	54.27	79.68	81.65	147.32	71.55	73.96	67.01	50.35	68.38	79.52	36.8	49.86	115.19	63.6	57.72	102.82	85.96	81.26	102.8	84.64	31.94	62.14	88.53	107.73	44.23	60.2	75.07	80.09	44.13	56.15	43.47	42.96	46.29	20.74	48.22	80.66	32.22	59.8	83.49	45.14	73.99	68.52	72.16	65.48
NEUROG3	850.12	1087.3	1378.99	970.27	709.91	1227.82	878.78	836.68	722.59	980.53	666.89	2974.98	563.69	711.7	1593.47	1346.78	1186.69	646.08	1486.6	1131.17	348.04	2199.71	876.23	725.68	737.62	1301.74	1015.86	1175.6	1153.83	1003.6	720.6	1196.48	920.5	587.37	435.05	744.28	800.26	1051.99	1527.29	809.2	1166.13	1451.69	572.08	1074.22	1264.67	840.8	1154.93	890.91	813.93	657.73
NEUROD1	63.52	5.15	96.11	28.18	52.54	17.68	8.8	13.25	10.8	32.92	8.02	11.21	6.68	26.05	20.55	15.73	29.54	15.38	82.01	8.95	71.06	68.46	11.13	109.49	12.49	15.39	35.39	10.46	130.26	29.34	13.37	14.61	107.95	48.98	184.32	107.76	89.25	39.62	14.95	260.66	24.24	206.46	19.81	11.27	26.11	49.32	20.28	84.83	28.03	186.57
