gene_id	external_gene_name	entrezgene_id
ENSMUSG00000073131	Vma21	67048
ENSMUSG00000062393	Dgkk	331374
ENSMUSG00000021361	Tmem14c	66154
ENSMUSG00000048232	Fbxo10	269529
ENSMUSG00000051313	Olfr1262	258976
ENSMUSG00000056995	Olfr1178	258203
ENSMUSG00000039891	Txlnb	378431
ENSMUSG00000075127	Olfr1179	258919
ENSMUSG00000022900	Ildr1	106347
ENSMUSG00000030917	Tmem159	233806
ENSMUSG00000114582	3110040M04Rik	73176
ENSMUSG00000003418	St8sia6	241230
ENSMUSG00000004892	Bcan	12032
ENSMUSG00000014791	Elmo3	234683
ENSMUSG00000052906	Ubxn8	108159
ENSMUSG00000030046	Bmp10	12154
ENSMUSG00000020963	Tshr	22095
ENSMUSG00000094449	Olfr972	258603
ENSMUSG00000028419	Chmp5	76959
ENSMUSG00000041935	AW549877	106064
ENSMUSG00000029701	Rbm28	68272
ENSMUSG00000044037	Als2cl	235633
ENSMUSG00000009630	Ppp2cb	19053
ENSMUSG00000041736	Tspo	12257
ENSMUSG00000036744	Olfr701	66786
ENSMUSG00000023829	Slc22a1	20517
ENSMUSG00000072941	Sod3	20657
ENSMUSG00000003032	Klf4	16600
ENSMUSG00000061144	Spink12	78242
ENSMUSG00000070438	Olfr313	258529
ENSMUSG00000044730	9930104L06Rik	194268
ENSMUSG00000030064	Frmd4b	232288
ENSMUSG00000048755	Mcat	223722
ENSMUSG00000051592	Ccnb3	209091
ENSMUSG00000030811	Fbxl19	233902
ENSMUSG00000033961	Zfp446	269870
ENSMUSG00000081836	Olfr1180	258920
ENSMUSG00000026775	Yme1l1	27377
ENSMUSG00000043885	Slc36a4	234967
ENSMUSG00000047545	Olfr629	258818
ENSMUSG00000009575	Cbx5	12419
ENSMUSG00000023169	Slc38a1	105727
ENSMUSG00000020630	Rnaseh1	19819
ENSMUSG00000095390	Olfr229	258606
ENSMUSG00000023247	Guca2a	14915
ENSMUSG00000072726	Gm5797	545013
ENSMUSG00000026100	Mstn	17700
ENSMUSG00000021534	1700001L19Rik	69315
ENSMUSG00000068962	Zfp114	232966
ENSMUSG00000101750	Olfr1392	258462
ENSMUSG00000006315	Tmem147	69804
ENSMUSG00000025496	Drd4	13491
ENSMUSG00000026491	Ahctf1	226747
ENSMUSG00000039496	Cdnf	227526
ENSMUSG00000025475	Adgra1	52389
ENSMUSG00000025630	Hprt	15452
ENSMUSG00000074003	Gucy2d	14918
ENSMUSG00000041939	Mvk	17855
ENSMUSG00000036110	Slc17a2	218103
ENSMUSG00000032231	Anxa2	12306
ENSMUSG00000070841	Vmn2r34	100042636
ENSMUSG00000095484	Olfr1480	404339
ENSMUSG00000032966	Fkbp1a	14225
ENSMUSG00000050685	Ccdc54	69339
ENSMUSG00000032101	Ddx25	30959
ENSMUSG00000095139	Pou3f2	18992
ENSMUSG00000096806	Olfr312	258065
ENSMUSG00000051493	Olfr974	259111
ENSMUSG00000028958	Tmub1	64295
ENSMUSG00000026170	Cyp27a1	104086
ENSMUSG00000057604	Lmcd1	30937
ENSMUSG00000068522	Aard	239435
ENSMUSG00000094805	Olfr311	258530
ENSMUSG00000022895	Ets2	23872
ENSMUSG00000037470	Uggt1	320011
ENSMUSG00000029458	Brap	72399
ENSMUSG00000041272	Tox	252838
ENSMUSG00000096209	Olfr510	258308
ENSMUSG00000038357	Camp	12796
ENSMUSG00000083012	Fam220a	67238
ENSMUSG00000040583	Cyp2b13	13089
ENSMUSG00000039195	1110008P14Rik	73737
ENSMUSG00000035632	Cnot3	232791
ENSMUSG00000024347	Psd2	74002
ENSMUSG00000022742	Cpox	12892
ENSMUSG00000015355	Cd48	12506
ENSMUSG00000036782	Klhl13	67455
ENSMUSG00000002944	Cd36	12491
ENSMUSG00000037652	Phc3	241915
ENSMUSG00000072915	Gm12258	108167848
ENSMUSG00000006720	Zfp184	193452
ENSMUSG00000087598	Zfp111	56707
ENSMUSG00000087236	Kif28	383592
ENSMUSG00000100923	Olfr10	18307
ENSMUSG00000021536	Adcy2	210044
ENSMUSG00000019194	Scn1b	20266
ENSMUSG00000101874	Olfr1391	258460
ENSMUSG00000048329	Mfsd6l	215723
ENSMUSG00000045790	Ccdc149	100503884
ENSMUSG00000047293	Gpr15	71223
ENSMUSG00000063820	Arl9	384185
ENSMUSG00000015224	Cyp2j9	74519
ENSMUSG00000063694	Cycs	13063
ENSMUSG00000049555	Tmie	20776
ENSMUSG00000056863	Olfr702	258590
ENSMUSG00000020491	2810021J22Rik	69944
ENSMUSG00000029248	Thegl	71868
ENSMUSG00000040471	Ggt6	71522
ENSMUSG00000056946	Olfr512	258719
ENSMUSG00000032932	Hspa13	110920
ENSMUSG00000060715	1700019A02Rik	69397
ENSMUSG00000061184	Tmprss11c	435845
ENSMUSG00000051200	Olfr513	258718
ENSMUSG00000029811	Aoc1	76507
ENSMUSG00000026672	Optn	71648
ENSMUSG00000015748	Prpf3	70767
ENSMUSG00000036565	Ttyh3	78339
ENSMUSG00000019734	Tmc4	353499
ENSMUSG00000022579	Gpihbp1	68453
ENSMUSG00000051276	Actrt2	73353
ENSMUSG00000029828	4921507P07Rik	70821
ENSMUSG00000042734	Ttc9	69480
ENSMUSG00000062162	Mageb1	17145
ENSMUSG00000021363	Mak	17152
ENSMUSG00000058886	Deaf1	54006
ENSMUSG00000043331	Olfr975	258825
ENSMUSG00000007411	Mark3	17169
ENSMUSG00000073650	Catip	241112
ENSMUSG00000039879	Heca	380629
ENSMUSG00000025759	Mfsd8	72175
ENSMUSG00000026753	Ppp6c	67857
ENSMUSG00000070980	Actl7b	11471
ENSMUSG00000006014	Prg4	96875
ENSMUSG00000090958	Lrrc32	434215
ENSMUSG00000027827	Kcnab1	16497
ENSMUSG00000056899	Immp2l	93757
ENSMUSG00000033697	Arhgap39	223666
ENSMUSG00000066241	Olfr514	258721
ENSMUSG00000031432	Prps1	19139
ENSMUSG00000034387	Ssu2	243612
ENSMUSG00000074966	Olfr1275	257980
ENSMUSG00000035451	Foxa1	15375
ENSMUSG00000055184	Fam72a	108900
ENSMUSG00000027405	Nop56	67134
ENSMUSG00000045421	Olfr1390	259068
ENSMUSG00000096289	Olfr1484	258288
ENSMUSG00000070979	Actl7a	11470
ENSMUSG00000032459	Mrps22	64655
ENSMUSG00000030536	Iqgap1	29875
ENSMUSG00000026565	Pou2f1	18986
ENSMUSG00000029718	Pcolce	18542
ENSMUSG00000071489	Ptgdr	19214
ENSMUSG00000066613	Zfp932	69504
ENSMUSG00000047352	Olfr976	258364
ENSMUSG00000043085	Tmem82	213989
ENSMUSG00000037759	Ptger2	19217
ENSMUSG00000049897	Stkld1	279029
ENSMUSG00000042787	Exog	208194
ENSMUSG00000070000	Fcho1	74015
ENSMUSG00000031144	Syp	20977
ENSMUSG00000074369	Obox2	246792
ENSMUSG00000036295	Lrrn3	16981
ENSMUSG00000052520	Cyp2j5	13109
ENSMUSG00000049799	Lrrc19	100061
ENSMUSG00000078813	Leng1	69757
ENSMUSG00000066129	Kndc1	76484
ENSMUSG00000031628	Casp3	12367
ENSMUSG00000037818	Abhd18	269423
ENSMUSG00000040987	Mill2	243864
ENSMUSG00000022956	Atp5o	28080
ENSMUSG00000060063	Alox5ap	11690
ENSMUSG00000073573	Spink11	433181
ENSMUSG00000021200	Asb2	65256
ENSMUSG00000066500	Izumo2	75510
ENSMUSG00000025892	Gria4	14802
ENSMUSG00000028576	Ift74	67694
ENSMUSG00000094846	Olfr1487	258629
ENSMUSG00000094706	Gm10338	108168176
ENSMUSG00000070858	Gm1673	381633
ENSMUSG00000100045	Gm20929	100042578
ENSMUSG00000100045	Gm20929	100861691
ENSMUSG00000074283	Zfp109	56869
ENSMUSG00000028979	Masp2	17175
ENSMUSG00000032193	Ldlr	16835
ENSMUSG00000025538	Sumf2	67902
ENSMUSG00000068048	Rhox9	104384
ENSMUSG00000030486	Zfp108	54678
ENSMUSG00000047003	Zfp41	22701
ENSMUSG00000028525	Pde4b	18578
ENSMUSG00000027087	Itgav	16410
ENSMUSG00000022961	Son	20658
ENSMUSG00000020962	Gtf2a1	83602
ENSMUSG00000022391	Rangap1	19387
ENSMUSG00000034377	Tulp4	68842
ENSMUSG00000054310	Obox1	71468
ENSMUSG00000071275	Fpr-rs6	321020
ENSMUSG00000061082	Plac1	56096
ENSMUSG00000050097	Ces2b	234669
ENSMUSG00000095452	Gm20795	100039034
ENSMUSG00000095452	Gm20795	100040335
ENSMUSG00000095452	Gm20795	100862345
ENSMUSG00000024238	Zeb1	21417
ENSMUSG00000050296	Abca12	74591
ENSMUSG00000002395	Use1	67023
ENSMUSG00000047067	Dusp28	67446
ENSMUSG00000006010	Odr4	226499
ENSMUSG00000091670	Vmn2r105	627743
ENSMUSG00000035401	Emsy	233545
ENSMUSG00000089984	Fbxo24	71176
ENSMUSG00000022761	Lztr1	66863
ENSMUSG00000033361	Prrg3	208748
ENSMUSG00000036449	Lcn8	78076
ENSMUSG00000031297	Slc7a3	11989
ENSMUSG00000094004	Gm5128	331529
ENSMUSG00000031431	Tsc22d3	14605
ENSMUSG00000020908	Myh3	17883
ENSMUSG00000055305	Zfp93	22755
ENSMUSG00000045915	Ccdc42	276920
ENSMUSG00000030316	Tamm41	68971
ENSMUSG00000040660	Cyp2b9	13094
ENSMUSG00000041459	Tardbp	230908
ENSMUSG00000066772	Obox3	246791
ENSMUSG00000025537	Phkg1	18682
ENSMUSG00000010406	Mrpl52	68836
ENSMUSG00000044292	Olfr978	259109
ENSMUSG00000078780	Gm5150	381484
ENSMUSG00000042724	Map3k9	338372
ENSMUSG00000037001	Zfp39	22698
ENSMUSG00000027406	Idh3b	170718
ENSMUSG00000066640	Fbxl18	231863
ENSMUSG00000032244	Fem1b	14155
ENSMUSG00000073901	Olfr703	258589
ENSMUSG00000058670	4932411N23Rik	237029
ENSMUSG00000046782	Ttc6	70846
ENSMUSG00000070493	Chchd2	14004
ENSMUSG00000074452	Pate2	330921
ENSMUSG00000061259	Tmprss11d	231382
ENSMUSG00000023031	Cela1	109901
ENSMUSG00000052852	Reep1	52250
ENSMUSG00000067649	Mageb18	215641
ENSMUSG00000045678	Olfr1489	258628
ENSMUSG00000071726	Gm5941	546347
ENSMUSG00000068037	Mas1	17171
ENSMUSG00000026269	Rnpepl1	108657
ENSMUSG00000059273	Zc3h4	330474
ENSMUSG00000034173	Zbed5	71970
ENSMUSG00000059473	Olfr979	259112
ENSMUSG00000035493	Tgfbi	21810
ENSMUSG00000091215	Pate1	100312987
ENSMUSG00000003316	Glg1	20340
ENSMUSG00000041261	Car8	12319
ENSMUSG00000032099	Pate4	56872
ENSMUSG00000040447	Spns2	216892
ENSMUSG00000029059	Fam213b	66469
ENSMUSG00000068697	Myoz1	59011
ENSMUSG00000066137	Gm11487	433719
ENSMUSG00000015316	Slamf1	27218
ENSMUSG00000022315	Slc30a8	239436
ENSMUSG00000020490	Btnl10	192194
ENSMUSG00000056290	Ms4a4b	60361
ENSMUSG00000039252	Lgi2	246316
ENSMUSG00000050555	Hyls1	76832
ENSMUSG00000021210	Akr1c6	83702
ENSMUSG00000096508	Gm7903	666040
ENSMUSG00000074886	Grk6	26385
ENSMUSG00000028613	Lrp8	16975
ENSMUSG00000066571	4931406P16Rik	233103
ENSMUSG00000032532	Cck	12424
ENSMUSG00000058240	Cryzl1	66609
ENSMUSG00000063844	Olfr1276	258390
ENSMUSG00000023830	Igf2r	16004
ENSMUSG00000058183	Mmel1	27390
ENSMUSG00000094995	Pate3	100312956
ENSMUSG00000026676	Ccdc3	74186
ENSMUSG00000042198	Chchd7	66433
ENSMUSG00000019368	Sec14l4	103655
ENSMUSG00000022390	Zc3h7b	20286
ENSMUSG00000034317	Trim59	66949
ENSMUSG00000032103	Pus3	67049
ENSMUSG00000024454	Hdac3	15183
ENSMUSG00000026098	Pms1	227099
ENSMUSG00000040463	Mybbp1a	18432
ENSMUSG00000062434	Olfr516	258720
ENSMUSG00000032028	Nxpe2	78252
ENSMUSG00000036617	Etl4	208618
ENSMUSG00000026509	Capn2	12334
ENSMUSG00000031146	Plp2	18824
ENSMUSG00000022876	Samsn1	67742
ENSMUSG00000028552	Eps15	13858
ENSMUSG00000040842	Szrd1	213491
ENSMUSG00000030062	Rpn1	103963
ENSMUSG00000026937	Lcn5	13863
ENSMUSG00000066240	Olfr517	258136
ENSMUSG00000031145	Prickle3	54630
ENSMUSG00000030725	Lipt2	67164
ENSMUSG00000023026	Dip2b	239667
ENSMUSG00000044229	Nxpe4	244853
ENSMUSG00000032978	Guca2b	14916
ENSMUSG00000021820	Camk2g	12325
ENSMUSG00000055943	Emc7	73024
ENSMUSG00000036218	Pdzrn4	239618
ENSMUSG00000035638	Muc20	224116
ENSMUSG00000006005	Tpr	108989
ENSMUSG00000026429	Ube2t	67196
ENSMUSG00000026432	Avpr1b	26361
ENSMUSG00000061387	Olfr1490	258098
ENSMUSG00000107573	Olfr1389	259069
ENSMUSG00000046431	Olfr518	258303
ENSMUSG00000079620	Muc4	140474
ENSMUSG00000078639	Gm12695	620779
ENSMUSG00000101766	Gm20908	100042279
ENSMUSG00000101766	Gm20908	100861691
ENSMUSG00000035165	Kcne3	57442
ENSMUSG00000001225	Slc26a3	13487
ENSMUSG00000073900	Olfr704	257902
ENSMUSG00000031210	Gpr165	76206
ENSMUSG00000019731	Slc35e1	270066
ENSMUSG00000109771	Gm35315	102638847
ENSMUSG00000029813	1600015I10Rik	69761
ENSMUSG00000041679	Lrrc29	234684
ENSMUSG00000060254	Olfr980	259110
ENSMUSG00000091080	Prr23a1	623166
ENSMUSG00000051156	Olfr1491	258342
ENSMUSG00000003721	Insig2	72999
ENSMUSG00000063058	Prr23a2	623186
ENSMUSG00000073158	9030624G23Rik	66808
ENSMUSG00000015653	Steap2	74051
ENSMUSG00000025825	Iscu	66383
ENSMUSG00000090470	Prr23a3	71979
ENSMUSG00000046130	Vmn1r184	100312477
ENSMUSG00000032246	Calml4	75600
ENSMUSG00000032562	Gnai2	14678
ENSMUSG00000066239	Olfr519	277935
ENSMUSG00000090619	Vmn2r60	637898
ENSMUSG00000041378	Cldn5	12741
ENSMUSG00000039768	Dnajc11	230935
ENSMUSG00000078670	Fam174b	100038347
ENSMUSG00000039376	Synpo2l	68760
ENSMUSG00000019969	Psen1	19164
ENSMUSG00000046678	Olfr981	258283
ENSMUSG00000039032	Tsga13	116732
ENSMUSG00000000530	Acvrl1	11482
ENSMUSG00000035376	Hacd2	70757
ENSMUSG00000052406	Rexo4	227656
ENSMUSG00000036022	Fam122b	78755
ENSMUSG00000024266	Adad2	75773
ENSMUSG00000023353	Agap3	213990
ENSMUSG00000024949	Sf1	22668
ENSMUSG00000029659	Medag	70717
ENSMUSG00000074123	7420426K07Rik	546157
ENSMUSG00000032245	Cln6	76524
ENSMUSG00000047702	Olfr1388	258459
ENSMUSG00000037306	Man1c1	230815
ENSMUSG00000022836	Mylk	107589
ENSMUSG00000014353	Tmem87b	72477
ENSMUSG00000050675	Gp1ba	14723
ENSMUSG00000109058	Olfr705	259034
ENSMUSG00000037742	Eef1a1	13627
ENSMUSG00000074965	Olfr1277	258391
ENSMUSG00000050397	Foxl2	26927
ENSMUSG00000061099	Gapdhs	14447
ENSMUSG00000068173	Btg1-ps1	436199
ENSMUSG00000063386	Olfr1387	258465
ENSMUSG00000005864	Cnga2	12789
ENSMUSG00000091656	Vmn2r106	224576
ENSMUSG00000030413	Pglyrp1	21946
ENSMUSG00000068647	Olfr1278	258389
ENSMUSG00000026988	Wdsub1	72137
ENSMUSG00000098348	Btg1-ps2	194735
ENSMUSG00000025658	Cnksr2	245684
ENSMUSG00000006542	Prkag3	241113
ENSMUSG00000079388	2610042L04Rik	554327
ENSMUSG00000109354	Olfr706	258350
ENSMUSG00000047187	Rab2a	59021
ENSMUSG00000031627	Irf2	16363
ENSMUSG00000056910	Vmn2r107	22312
ENSMUSG00000022960	Donson	60364
ENSMUSG00000060924	Csmd1	94109
ENSMUSG00000039981	Zc3h12d	237256
ENSMUSG00000027427	Polr3f	70408
ENSMUSG00000022234	Cct5	12465
ENSMUSG00000108167	Olfr1386	257888
ENSMUSG00000027533	Fabp5	16592
ENSMUSG00000005763	Cd247	12503
ENSMUSG00000022462	Slc38a2	67760
ENSMUSG00000021248	Tmed10	68581
ENSMUSG00000022186	Oxct1	67041
ENSMUSG00000027456	Sdcbp2	228765
ENSMUSG00000028431	Ikbkap	230233
ENSMUSG00000028423	Nfx1	74164
ENSMUSG00000062963	Ufc1	66155
ENSMUSG00000042793	Lgr6	329252
ENSMUSG00000039145	Camk1d	227541
ENSMUSG00000046637	Ttc34	242800
ENSMUSG00000004872	Pax3	18505
ENSMUSG00000063275	Hacd1	30963
ENSMUSG00000032913	Lrig2	269473
ENSMUSG00000091151	Vmn1r224	665525
ENSMUSG00000040740	Slc25a34	384071
ENSMUSG00000050605	Zfp61	22719
ENSMUSG00000045246	Kcng4	66733
ENSMUSG00000020283	Pex13	72129
ENSMUSG00000038147	Cd84	12523
ENSMUSG00000030769	Slc5a11	233836
ENSMUSG00000031654	Cbln1	12404
ENSMUSG00000010110	Stx5a	56389
ENSMUSG00000020280	Pus10	74467
ENSMUSG00000027782	Kpna4	16649
ENSMUSG00000050089	Akap4	11643
ENSMUSG00000061923	Odf1	18285
ENSMUSG00000009394	Syn2	20965
ENSMUSG00000020496	Rnf187	108660
ENSMUSG00000062154	Tex33	73376
ENSMUSG00000004552	Ctse	13034
ENSMUSG00000035367	Rmi1	74386
ENSMUSG00000045684	Lcn6	620709
ENSMUSG00000049709	Nlrp10	244202
ENSMUSG00000026349	Ccnt2	72949
ENSMUSG00000025278	Flnb	286940
ENSMUSG00000032477	Cdc25a	12530
ENSMUSG00000028634	Hivep3	16656
ENSMUSG00000029831	Npvf	60531
ENSMUSG00000014606	Slc25a11	67863
ENSMUSG00000075125	Olfr1181	258060
ENSMUSG00000053644	Aldh7a1	110695
ENSMUSG00000068536	Doxl2	243376
ENSMUSG00000037890	Wdr19	213081
ENSMUSG00000018040	Rrp7a	74778
ENSMUSG00000095056	Gm3159	100041139
ENSMUSG00000070780	Rbm47	245945
ENSMUSG00000074939	Chrm5	213788
ENSMUSG00000021546	Hnrnpk	15387
ENSMUSG00000055720	Ubl7	69459
ENSMUSG00000050901	Mtnr1b	244701
ENSMUSG00000059729	Olfr1385	258027
ENSMUSG00000036013	Fam122c	73866
ENSMUSG00000023150	Ivns1abp	117198
ENSMUSG00000032517	Mobp	17433
ENSMUSG00000056458	Mok	26448
ENSMUSG00000096399	Vmn2r35	625353
ENSMUSG00000069390	Olfr707	194433
ENSMUSG00000024935	Slc1a1	20510
ENSMUSG00000026655	Fam107b	66540
ENSMUSG00000034098	Fstl5	213262
ENSMUSG00000015755	Tab2	68652
ENSMUSG00000049583	Grm5	108071
ENSMUSG00000050281	Olfr630	259102
ENSMUSG00000030317	Timp4	110595
ENSMUSG00000038246	Fam50b	108161
ENSMUSG00000040746	Rnf167	70510
ENSMUSG00000058586	Serhl	68607
ENSMUSG00000027238	Frmd5	228564
ENSMUSG00000025064	Col17a1	12821
ENSMUSG00000042594	Sh2b3	16923
ENSMUSG00000064247	Plcxd1	403178
ENSMUSG00000036083	Slc17a3	105355
ENSMUSG00000020330	Hmmr	15366
ENSMUSG00000059246	Foxb1	64290
ENSMUSG00000038827	Fam206a	230234
ENSMUSG00000051285	Pcmtd1	319263
ENSMUSG00000029917	C130060K24Rik	243407
ENSMUSG00000029147	Ppm1g	14208
ENSMUSG00000052962	Mrpl35	66223
ENSMUSG00000025505	Tmem80	71448
ENSMUSG00000071477	Zfp777	72306
ENSMUSG00000068663	Clec16a	74374
ENSMUSG00000022272	Myo10	17909
ENSMUSG00000021477	Ctsl	13039
ENSMUSG00000056895	Hist3h2ba	78303
ENSMUSG00000021933	Gucy1b2	239134
ENSMUSG00000024948	Map4k2	26412
ENSMUSG00000064202	4430402I18Rik	381218
ENSMUSG00000033434	Gtpbp6	107999
ENSMUSG00000041548	Hspb8	80888
ENSMUSG00000104713	Gbp6	100702
ENSMUSG00000016982	Pom121l2	195236
ENSMUSG00000091148	Gm3182	100041177
ENSMUSG00000048142	Nat8l	269642
ENSMUSG00000030911	Zp2	22787
ENSMUSG00000015829	Tnr	21960
ENSMUSG00000005580	Adcy9	11515
ENSMUSG00000057691	Zfp746	69228
ENSMUSG00000058662	Olfr69	18370
ENSMUSG00000018293	Pfn1	18643
ENSMUSG00000090097	Gm13757	258167
ENSMUSG00000047356	Lcn10	332578
ENSMUSG00000091805	Vmn2r108	627805
ENSMUSG00000060256	Tdpoz4	399675
ENSMUSG00000105096	Gbp10	626578
ENSMUSG00000095267	Ssty1	20611
ENSMUSG00000095267	Ssty1	100042337
ENSMUSG00000021413	Prpf4b	19134
ENSMUSG00000040351	Ankib1	70797
ENSMUSG00000029863	Casp2	12366
ENSMUSG00000062694	Cav3	12391
ENSMUSG00000051705	Senp8	71599
ENSMUSG00000076437	Selenoh	72657
ENSMUSG00000049010	Olfr982	258853
ENSMUSG00000074282	Zfp94	22756
ENSMUSG00000031584	Gsr	14782
ENSMUSG00000058005	Tdpoz3	399674
ENSMUSG00000049112	Oxtr	18430
ENSMUSG00000030047	Arhgap25	232201
ENSMUSG00000045248	Med26	70625
ENSMUSG00000074254	Cyp2a4	13086
ENSMUSG00000027457	Snph	241727
ENSMUSG00000006179	Prss16	54373
ENSMUSG00000014599	Csf1	12977
ENSMUSG00000022558	Mroh1	223658
ENSMUSG00000011958	Bnip2	12175
ENSMUSG00000044170	Olfr1384	258464
ENSMUSG00000008301	Phax	56698
ENSMUSG00000039128	Cdc123	98828
ENSMUSG00000109813	Olfr1279	258388
ENSMUSG00000038622	Med30	69790
ENSMUSG00000031029	Eif3f	66085
ENSMUSG00000107417	Olfr1383	404337
ENSMUSG00000022744	Cldnd1	224250
ENSMUSG00000101645	Gm28635	12388
ENSMUSG00000033343	Magea4	17140
ENSMUSG00000027528	Fabp9	21884
ENSMUSG00000028871	Rspo1	192199
ENSMUSG00000021898	Asb14	142687
ENSMUSG00000027080	Med19	381379
ENSMUSG00000028757	Ddost	13200
ENSMUSG00000028920	Fbxo42	213499
ENSMUSG00000030452	Nipa2	93790
ENSMUSG00000044205	Olfr983	258824
ENSMUSG00000038141	Tmem181a	77106
ENSMUSG00000053909	Rhox10	434769
ENSMUSG00000009555	Cdk9	107951
ENSMUSG00000027167	Elp4	77766
ENSMUSG00000042605	Atxn2	20239
ENSMUSG00000052468	Pmp2	18857
ENSMUSG00000054757	Akr1c20	116852
ENSMUSG00000035431	Sstr1	20605
ENSMUSG00000037679	Inf2	70435
ENSMUSG00000051038	Rhox11	194738
ENSMUSG00000069670	Nkain2	432450
ENSMUSG00000040105	Plpp6	74411
ENSMUSG00000034101	Ctnnd1	12388
ENSMUSG00000061626	Olfr68	18369
ENSMUSG00000045812	Olfr984	258601
ENSMUSG00000050192	Eif5a2	208691
ENSMUSG00000036777	Anln	68743
ENSMUSG00000063827	Olfr1382	257971
ENSMUSG00000036898	Zfp157	72154
ENSMUSG00000031340	Gabre	14404
ENSMUSG00000038463	Olfml2b	320078
ENSMUSG00000025195	Dnmbp	71972
ENSMUSG00000025817	Nudt5	53893
ENSMUSG00000049372	Olfr1183	258522
ENSMUSG00000073899	Olfr1532-ps1	258173
ENSMUSG00000029217	Tec	21682
ENSMUSG00000038943	Prc1	233406
ENSMUSG00000062061	Obp2a	227627
ENSMUSG00000045930	Clec14a	66864
ENSMUSG00000050505	Pcdh20	219257
ENSMUSG00000029703	Lrwd1	71735
ENSMUSG00000030447	Cyfip1	20430
ENSMUSG00000109449	Olfr1280	258910
ENSMUSG00000038807	Rap1gap2	380711
ENSMUSG00000059005	Hnrnpa3	229279
ENSMUSG00000092074	Dynlt1a	100310872
ENSMUSG00000056987	Fam71d	70897
ENSMUSG00000004894	Hapln2	73940
ENSMUSG00000021203	Otub2	68149
ENSMUSG00000039215	Svs1	243377
ENSMUSG00000033793	Atp6v1h	108664
ENSMUSG00000026663	Atf6	226641
ENSMUSG00000059112	Olfr1263	258790
ENSMUSG00000028635	Edn2	13615
ENSMUSG00000043537	Vmn1r225	171228
ENSMUSG00000001642	Akr1b3	11677
ENSMUSG00000023074	Mospd1	70380
ENSMUSG00000047712	Ust	338362
ENSMUSG00000041258	Zfp236	329002
ENSMUSG00000063919	Srrm4	68955
ENSMUSG00000032199	Polr2m	28015
ENSMUSG00000059669	Taf1b	21340
ENSMUSG00000095156	Olfr1281	257979
ENSMUSG00000071766	Rhox12	382282
ENSMUSG00000025816	Sec61a2	57743
ENSMUSG00000032064	Dixdc1	330938
ENSMUSG00000020431	Adcy1	432530
ENSMUSG00000027204	Fbn1	14118
ENSMUSG00000026177	Slc11a1	18173
ENSMUSG00000095187	Olfr1381	258461
ENSMUSG00000035277	Arx	11878
ENSMUSG00000054994	AV320801	331531
ENSMUSG00000045581	Olfr710	258594
ENSMUSG00000029674	Limk1	16885
ENSMUSG00000033596	Rfwd3	234736
ENSMUSG00000052135	Foxo6	329934
ENSMUSG00000028455	Stoml2	66592
ENSMUSG00000025504	Eps8l2	98845
ENSMUSG00000072845	Tmprss11a	194597
ENSMUSG00000029428	Stx2	13852
ENSMUSG00000001270	Ckb	12709
ENSMUSG00000055826	Tescl	69301
ENSMUSG00000038095	Sbno1	243272
ENSMUSG00000079466	Prdm12	381359
ENSMUSG00000044556	Tex38	75173
ENSMUSG00000041684	Bivm	246229
ENSMUSG00000051424	Olfr1184	258820
ENSMUSG00000075069	Olfr1264	258206
ENSMUSG00000025789	St8sia2	20450
ENSMUSG00000002393	Nr2f6	13864
ENSMUSG00000000957	Mmp14	17387
ENSMUSG00000031987	Egln1	112405
ENSMUSG00000059910	Olfr1265	258340
ENSMUSG00000000266	Mid2	23947
ENSMUSG00000021381	Barx1	12022
ENSMUSG00000030729	Pgm2l1	70974
ENSMUSG00000039771	Polr2j	20022
ENSMUSG00000075068	Olfr140	57272
ENSMUSG00000022332	Khdrbs3	13992
ENSMUSG00000029660	Tex26	75860
ENSMUSG00000039221	Rpl22l1	68028
ENSMUSG00000028133	Rwdd3	66568
ENSMUSG00000015652	Steap1	70358
ENSMUSG00000026774	4931423N10Rik	70981
ENSMUSG00000029359	Tesc	57816
ENSMUSG00000003604	Aven	74268
ENSMUSG00000021987	Mtmr6	219135
ENSMUSG00000043964	Orai3	269999
ENSMUSG00000040614	Nlrp9c	330490
ENSMUSG00000031147	Magix	54634
ENSMUSG00000056673	Kdm5d	20592
ENSMUSG00000028869	Gnl2	230737
ENSMUSG00000067724	Gbx1	231044
ENSMUSG00000002459	Rgs20	58175
ENSMUSG00000036964	Trim17	56631
ENSMUSG00000028710	Atpaf1	230649
ENSMUSG00000082882	Olfr1186	258523
ENSMUSG00000042810	Krba1	77827
ENSMUSG00000061825	Ces2c	234671
ENSMUSG00000036769	Wdr44	72404
ENSMUSG00000049086	Bmyc	107771
ENSMUSG00000078851	Hist3h2a	319162
ENSMUSG00000057378	Ryr3	20192
ENSMUSG00000034161	Scx	20289
ENSMUSG00000032356	Rasgrf1	19417
ENSMUSG00000041235	Chd7	320790
ENSMUSG00000059857	Ntng1	80883
ENSMUSG00000049073	Olfr985	258854
ENSMUSG00000021362	Gcm2	107889
ENSMUSG00000042707	Dnali1	75563
ENSMUSG00000079419	Ms4a6c	73656
ENSMUSG00000022557	Bop1	12181
ENSMUSG00000107645	Olfr1380	404336
ENSMUSG00000092021	Gbp11	634650
ENSMUSG00000029465	Arpc3	56378
ENSMUSG00000096554	Olfr1282	258909
ENSMUSG00000026114	Cnga3	12790
ENSMUSG00000030484	Lypd5	76942
ENSMUSG00000014852	Adamts13	279028
ENSMUSG00000073209	Klf14	619665
ENSMUSG00000003420	Fcgrt	14132
